Id,Ident,Type,Name,Latitude_deg,Longitude_deg,Gps_code,Iata_code,Local_code
31943,YMQA,small_airport,Marqua Airport,-22.80579948425293,137.25100708007812,YMQA,MQE,
31944,LY-MRA,small_airport,Misratah Airport,32.325000762939,15.0609998703,HLMS,MRA,
31945,MRDK,small_airport,Drake Bay Airport,8.71889019012,-83.6417007446,MRDK,DRK,
31957,FZCV,small_airport,Masi Manimba Airport,-4.7829999923706055,17.850000381469727,FZCV,MSM,
31959,FCMM,small_airport,Mossendjo Airport,-2.950000047683716,12.699999809265137,FCMM,MSX,
31960,HAMT,small_airport,Mizan Teferi Airport,6.9571,35.5547,HAMT,MTF,
31961,GVMT,small_airport,Mosteiros Airport,15.045000076293945,-24.33919906616211,GVMT,MTI,
31962,NGMN,small_airport,Makin Island Airport,3.3744399547576904,172.99200439453125,NGMN,MTK,
31963,MTU,small_airport,Montepuez Airport,-13.121899604797363,39.052799224853516,,MTU,
31964,NVSA,small_airport,Mota Lava Airport,-13.6660003662,167.712005615,NVSA,MTV,
31967,MMMG,small_airport,Mulege Airport,26.905347,-111.970725,MMMG,MUG,
31968,NCMK,small_airport,Mauke Airport,-20.13610076904297,-157.34500122070312,NCMK,MUK,
31970,YMUC,small_airport,Muccan Station Airport,-20.658899307250977,120.06700134277344,YMUC,MUQ,
31971,FCBM,small_airport,Mouyondzi Airport,-4.01487398147583,13.96611213684082,FCBM,MUY,
31972,HTMU,small_airport,Musoma Airport,-1.503,33.8021,HTMU,MUZ,
31973,BIRL,small_airport,Reykjahlíð Airport,65.65579986572266,-16.918100357055664,BIRL,MVA,
31974,YMUK,small_airport,Mulka Airport,-28.34779930114746,138.64999389648438,YMUK,MVK,
31975,FTTM,small_airport,Mongo Airport,12.166999816894531,18.674999237060547,FTTM,MVO,
31976,FOGV,small_airport,Minvoul Airport,2.1500000953674316,12.133000373840332,FOGV,MVX,
31977,MWCL,medium_airport,Edward Bodden Little Cayman Airfield,19.660161,-80.088826,MWCL,LYB,
31979,HTMD,small_airport,Mwadui Airport,-3.521332,33.615542,HTMD,MWN,
31980,YMIR,small_airport,Miranda Downs Airport,-17.328899,141.886002,YMIR,MWY,
31981,AYMR,small_airport,Moro Airport,-6.36332988739,143.238006592,AYMR,MXH,
31982,FMMO,small_airport,Maintirano Airport,-18.049999,44.033001,FMMO,MXT,
31983,MN-MXW,small_airport,Mandalgobi Airport,45.7380981445,106.268997192,ZMMG,MXW,
31984,FOOY,small_airport,Mayumba Airport,-3.458372,10.676539,FOOY,MYB,
31988,HKML,medium_airport,Malindi Airport,-3.2293100357055664,40.10169982910156,HKML,MYD,
31992,MYGM,small_airport,Grand Bahama Auxiliary Airfield,26.631901,-78.3592,MYGM,GBI,
31993,YMAE,small_airport,Murray Island Airport,-9.915105,144.054644,YMAE,MYI,
31994,OYMB,small_airport,Marib Airport,15.469228,45.327272,OYMB,MYN,
31995,AU-MYO,small_airport,Camballin Airport,-18.12470054626465,124.27200317382812,,MYO,
31996,VOMY,small_airport,Mysore Airport,12.23,76.655833,VOMY,MYQ,
31998,FWMY,small_airport,Monkey Bay Airport,-14.083600044299999,34.9197006226,FWMY,MYZ,
31999,FOOM,small_airport,Mitzic Airport,0.7829999923706055,11.550000190734863,FOOM,MZC,
32000,NGMK,small_airport,Marakei Airport,2.058609962463379,173.27099609375,NGMK,MZK,
32001,DBBN,small_airport,Natitingou Airport,10.376965,1.360507,DBBN,NAE,
32002,SYAN,small_airport,Annai Airport,3.959439992904663,-59.12419891357422,SYAN,NAI,
32003,ZUNC,small_airport,Nanchong Gaoping Airport,30.79545,106.1626,ZUNC,NAO,
32004,BGQQ,small_airport,Qaanaaq Airport,77.4886016846,-69.3887023926,BGQQ,NAQ,
32005,NTGN,small_airport,Napuka Island Airport,-14.176799774169922,-141.26699829101562,NTGN,NAU,
32007,YNHS,small_airport,Nambucca Heads Airport,-30.673058,152.984233,YNHS,NBH,
32008,MPWN,small_airport,San Blas Airport,9.452863,-78.978917,MPWN,NBL,
32009,HTNA,small_airport,Nachingwea Airport,-10.357500076293945,38.77920150756836,HTNA,NCH,
32010,SKNC,small_airport,Necocli Airport,8.454429,-76.779326,SKNC,NCI,NCI
32012,MRNC,small_airport,Guanacaste Airport,10.139399528503418,-85.44580078125,MRNC,NCT,
32013,UTNN,medium_airport,Nukus Airport,42.4884,59.623299,UTNN,NCU,
32014,HKMA,small_airport,Mandera Airport,3.933000087738037,41.849998474121094,HKMA,NDE,
32015,MH-NDK,small_airport,Namorik Atoll Airport,5.631669998168945,168.125,,NDK,3N0
32016,FEFN,small_airport,N'Délé Airport,8.427206039428711,20.635156631469727,FEFN,NDL,
32017,HAMN,small_airport,Mendi Airport,9.767,35.099998,HAMN,NDM,
32018,YSAN,small_airport,Sandstone Airport,-27.979999542236328,119.2969970703125,YSAN,NDS,
32019,UWUF,small_airport,Neftekamsk Airport,56.1068992615,54.3471984863,UWUF,NEF,
32020,MKNG,small_airport,Negril Airport,18.341712,-78.334164,MKNG,NEG,
32021,HANJ,small_airport,Nejjo Airport,9.55,35.466995,HANJ,NEJ,
32022,HANK,small_airport,Nekemte Airport,9.050000190734863,36.599998474121094,HANK,NEK,
32024,NFTO,small_airport,Mata'aho Airport,-15.5707998276,-175.632995605,NFTO,NFO,
32025,TUPA,small_airport,Captain Auguste George Airport,18.727734,-64.32852,TUPA,NGD,
32026,NFNG,small_airport,Ngau Airport,-18.115600585899998,179.339996338,NFNG,NGI,
32027,HSNW,small_airport,New Halfa Airport,15.3556,35.727798,HSNW,NHF,
32028,GLNA,small_airport,Nimba Airport,7.5,-8.600000381469727,GLNA,NIA,
32029,NGNU,small_airport,Nikunau Airport,-1.31444001198,176.410003662,NGNU,NIG,
32030,FZBI,small_airport,Nioki Airport,-2.7174999713897705,17.68470001220703,FZBI,NIO,
32031,GANR,small_airport,Nioro du Sahel Airport,15.238100051879883,-9.576109886169434,GANR,NIX,
32033,FZAR,small_airport,N'Kolo-Fuma Airport,-5.421,14.8169,FZAR,NKL,
32035,FXNK,small_airport,Nkaus Airport,-30.021699905396,28.196899414062,FXNK,NKU,
32036,FCBY,small_airport,Yokangassi Airport,-4.223077,13.286347,FCBY,NKY,
32037,YDNI,small_airport,Darnley Island Airport,-9.583330154418945,143.76699829101562,YDNI,NLF,
32038,UTKN,small_airport,Namangan Airport,40.9846,71.556702,UTFN,NMA,
32039,VYNT,small_airport,Namtu Airport,23.083,97.383003,VYNU,NMT,
32040,ULAM,medium_airport,Naryan Mar Airport,67.63999938964844,53.12189865112305,ULAM,NNM,
32041,ZHNY,small_airport,Nanyang Jiangying Airport,32.982696,112.617467,ZHNY,NNY,
32042,SWXV,small_airport,Xavantina Airport,-14.6983003616333,-52.34640121459961,SWXV,NOK,
32043,NGTO,small_airport,Nonouti Airport,-0.6397219896316528,174.42799377441406,NGTO,NON,
32044,BINF,small_airport,Norðfjörður Airport,65.13189697265625,-13.746399879455566,BINF,NOR,
32045,UNWW,medium_airport,Spichenkovo Airport,53.811401,86.877197,UNWW,NOZ,
32046,GANK,small_airport,Nara Airport,15.217000007629395,-7.267000198364258,GANK,NRM,
32048,CN-NTG,small_airport,Nantong Airport,32.0708007812,120.975997925,ZSNT,NTG,
32050,NTKM,small_airport,Takume Airport,-15.857434,-142.266469,NTKM,TJN,
32051,NTKT,small_airport,Katiu Airport,-16.3393993378,-144.402999878,NTKT,KXU,
32052,NFTP,small_airport,Kuini Lavenia Airport,-15.977297,-173.791089,NFTP,NTT,
32053,NTTX,small_airport,Moruroa Airport,-21.80978,-138.813385,NTTX,UOA,
32054,HSNH,small_airport,En Nahud Airport,12.666999816894531,28.33300018310547,HSNH,NUD,
32055,NTGW,small_airport,Nukutavake Airport,-19.284613,-138.768367,NTGW,NUK,
32056,NVSP,small_airport,Norsup Airport,-16.0797,167.401001,NVSP,NUS,
32057,USMU,medium_airport,Novy Urengoy Airport,66.06939697265625,76.52030181884766,USMU,NUX,
32065,HKNI,small_airport,Nyeri Airport,-0.3644140064716339,36.978485107421875,HKNI,NYE,
32066,HKNY,medium_airport,Nanyuki Airport,-0.062399,37.041008,HKNL,NYK,
32069,GUNZ,small_airport,Nzérékoré Airport,7.810413,-8.702073,GUNZ,NZE,
32081,OASA,small_airport,Sharana Airstrip,33.12575,68.838517,OASA,OAS,
32082,HDOB,small_airport,Obock Airport,11.967000007629395,43.266998291015625,HDOB,OBC,
32083,FEFW,small_airport,Ouadda Airport,8.010560035705566,22.39859962463379,FEFW,ODA,
32084,FEGO,small_airport,Ouanda Djallé Airport,8.899999618530273,22.783000946044922,FEGO,ODJ,
32085,YCOD,small_airport,Cordillo Downs Airport,-26.74530029296875,140.63800048828125,YCOD,ODL,
32086,WBGI,small_airport,Long Seridan Airport,3.9670000076293945,115.05000305175781,WBGI,ODN,
32087,YORV,small_airport,Ord River Airport,-17.34079933166504,128.91200256347656,YORV,ODR,
32091,UUOR,medium_airport,Oryol Yuzhny Airport,52.934700012200004,36.0022010803,UUOR,OEL,
32092,SMPA,small_airport,Vincent Fayks Airport,3.3452799320220947,-55.442501068115234,SMPA,OEM,
32095,DIOF,small_airport,Ouango Fitini Airport,9.600000381469727,-4.050000190734863,DIOF,OFI,
32096,BIOF,small_airport,Ólafsfjörður Airport,66.08329772949219,-18.66670036315918,BIOF,OFJ,
32097,NSAS,small_airport,Ofu Airport,-14.1844,-169.669998,NSAS,OFU,Z08
32098,DIAU,small_airport,Abengourou Airport,6.715559959411621,-3.4702799320220947,DIAU,OGO,
32099,FTTB,small_airport,Bongor Airport,10.288100242614746,15.381099700927734,FTTB,OGR,
32100,OPKT,small_airport,Kohat Airport,33.5699996948,71.4400024414,OPKT,OHT,
32103,OIIS,small_airport,Semnan Municipal Airport,35.591099,53.495098,OIIS,SNX,
32107,OIZJ,small_airport,Jask Airport,25.653601,57.799301,OIZJ,JSK,
32108,OKAJ,medium_airport,Ahmed Al Jaber Air Base,28.9347991943,47.791900634799994,OKAJ,XIJ,
32109,AU-OKB,small_airport,Orchid Beach Airport,-24.959400177002,153.31500244141,YORC,OKB,YORC
32110,CG-OKG,small_airport,Okoyo Airport,-1.4483300447464,15.073300361633,,OKG,
32111,YYKI,small_airport,Yorke Island Airport,-9.752801,143.405673,YYKI,OKR,
32112,UWUK,small_airport,Oktyabrskiy Airport,54.4399986267,53.3883018494,UWUK,OKT,
32113,NFOL,small_airport,Ono-i-Lau Airport,-20.6589,-178.7411,NFOL,ONU,
32114,OOFD,small_airport,Fahud Airport,22.354759318,56.4841461182,OOFD,FAU,
32116,OOGB,small_airport,Qarn Alam Airport,21.3829994202,57.0499992371,OOGB,RNM,
32120,NGON,small_airport,Onotoa Airport,-1.7961100339889526,175.5260009765625,NGON,OOT,
32121,BIKP,small_airport,Kópasker Airport,66.31079864501953,-16.466699600219727,BIKP,OPA,
32124,OPMS,medium_airport,Minhas Air Base,33.8690986633,72.4009017944,OPMS,ATG,
32126,SKOE,small_airport,Orocue Airport,4.79222,-71.3564,SKOE,ORC,ORC
32127,SMZO,small_airport,Zorg en Hoop Airport,5.811131,-55.1913,SMZO,ORG,
32128,SYOR,small_airport,Orinduik Airport,4.72527,-60.035,SYOR,ORJ,
32129,OPOR,small_airport,Ormara Airport,25.276625,64.588343,OPOR,ORW,
32130,FTTL,small_airport,Bol Airport,13.443300247192383,14.739399909973145,FTTL,OTC,
32131,GQNB,small_airport,Boutilimit Airport,17.533000946044922,-14.682999610900879,GQNB,OTL,
32132,DFCC,small_airport,Ouahigouya Airport,13.567000389099121,-2.4170000553131104,DFCC,OUG,
32133,FKKI,small_airport,Batouri Airport,4.474999904632568,14.362500190734863,FKKI,OUR,
32134,FTTS,small_airport,Bousso Airport,10.482999801635742,16.716999053955078,FTTS,OUT,
32135,GQPZ,small_airport,Tazadit Airport,22.757345,-12.482228,GQPZ,OUZ,
32136,FMSL,small_airport,Bekily Airport,-24.235694754699995,45.3045272827,FMSL,OVA,
32137,SCOV,small_airport,El Tuqui Airport,-30.559200286865234,-71.17559814453125,SCOV,OVL,
32138,OYBI,small_airport,Al-Bayda Airport,14.105974,45.441079,OYBI,BYD,
32139,OYBQ,small_airport,Al-Bough Airport,17.3467006683,44.621700286899994,OYBQ,BUK,
32140,OYKM,small_airport,Kamaran Airport,15.368755,42.612515,OYKM,KAM,
32141,HKMY,small_airport,Moyale Airport,3.46972,39.101398,HKMY,OYL,
32145,OPPC,small_airport,Parachinar Airport,33.902099609400004,70.0716018677,OPPC,PAJ,
32146,MTPX,medium_airport,Port-de-Paix Airport,19.934045,-72.84801,MTPX,PAX,
32147,MRIA,small_airport,Islita Airport,9.856109619140625,-85.37079620361328,MRIA,PBP,
32148,MX-PCM,small_airport,Playa del Carmen Airport,20.622499465942,-87.08219909668,,PCM,PCE
32149,MX-PCV,small_airport,Punta Chivato Airport,27.069201,-111.961998,,PCV,PCH
32150,NWWQ,small_airport,Mueo Airport,-21.316456,164.999399,NWWQ,PDC,
32151,FXPG,small_airport,Pelaneng Airport,-29.1205997467041,28.505300521850586,FXPG,PEL,
32152,AU-PEP,small_airport,Peppimenarti Airport,-14.144200325,130.091003418,,PEP,YPEP
32153,MHPL,small_airport,Puerto Lempira Airport,15.2622,-83.781197,MHPL,PEU,
32154,UUYP,medium_airport,Pechora Airport,65.12110137939453,57.13079833984375,UUYP,PEX,
32155,UWPP,medium_airport,Penza Airport,53.110599517822266,45.02109909057617,UWPP,PEZ,
32156,FZVS,small_airport,Ilebo Airport,-4.329919,20.590124,FZVS,PFR,
32157,FNCH,small_airport,Chitato Airport,-7.358890056610107,20.80470085144043,FNCH,PGI,
32159,MBPI,small_airport,Pine Cay Airport,21.874661,-72.090573,MBPI,PIC,
32160,MRPJ,medium_airport,Puerto Jimenez Airport,8.533329963684082,-83.30000305175781,MRPJ,PJM,
32161,GT-PKJ,small_airport,Playa Grande Airport,15.997500419600001,-90.74169921880001,MGPG,PKJ,
32162,DBBP,small_airport,Parakou Airport,9.35768985748291,2.609679937362671,DBBP,PKO,
32163,FTTP,small_airport,Pala Airport,9.378060340881348,14.925000190734863,FTTP,PLF,
32165,SKPL,small_airport,Plato Airport,9.8,-74.7833,SKPL,PLT,PLT
32169,GOSP,small_airport,Podor Airport,16.678155,-14.964957,GOSP,POD,
32170,MGPP,small_airport,Poptún Airport,16.325799942017,-89.41609954834,MGPP,PON,
32172,VNPL,small_airport,Phaplu Airport,27.517787,86.584454,VNPL,PPL,
32173,YPDO,small_airport,Pardoo Airport,-20.119428,119.571945,YPDO,PRD,
32174,AGGP,small_airport,Parasi Airport,-9.641670227050781,161.4250030517578,AGGP,PRS,
32175,GB-PSV,small_airport,Papa Stour Airport,60.321701,-1.69306,EGSZ,PSV,
32176,NFFO,small_airport,Malolo Lailai Island Airport,-17.7779006958,177.197006226,NFFO,PTF,
32177,NTGQ,small_airport,Pukaruha Airport,-18.295726,-137.016291,NTGQ,PUK,
32178,FZOP,small_airport,Punia Airport,-1.3669999837875366,26.33300018310547,FZOP,PUN,
32179,DFCP,small_airport,Po Airport,11.149999618530273,-1.149999976158142,DFCP,PUP,
32180,NWWP,small_airport,Poum / Malabou Airport,-20.289155,164.09935,NWWP,PUV,
32181,MYCP,small_airport,Pitts Town Airport,22.8297,-74.3461,MYCP,PWN,
32182,FZQC,small_airport,Pweto Airport,-8.467000007629395,28.882999420166016,FZQC,PWO,
32183,VEJP,small_airport,Jeypore Airport,18.8799991607666,82.552001953125,VEJP,PYB,
32184,NCPY,small_airport,Tongareva Airport,-9.01436996459961,-158.03240966796875,NCPY,PYE,
32185,FADQ,small_airport,Zulu Inyala Airport,-27.84939956665039,32.30970001220703,FADQ,PZL,
32187,SDYM,small_airport,Limeira Airport,-22.603889,-47.411944,SDYM,QGB,
32191,FBPY,small_airport,Palapye Airport,-22.566999435424805,27.149999618530273,FBPY,QPH,
32192,NG-QRW,medium_airport,Warri Airport,5.59611,5.81778,DNSU,QRW,
32193,DAAS,medium_airport,Ain Arnat Airport,36.178100585900005,5.3244900703399995,DAAS,QSF,
32194,HTMS,small_airport,Moshi Airport,-3.3633298873901367,37.326900482177734,HTMS,QSI,
32195,LY-QUB,small_airport,Ubari Airport,26.567499,12.8231,HLUB,QUB,
32198,HKMB,small_airport,Marsabit Airport,2.344254,37.999996,HKMB,RBT,
32200,NVSR,small_airport,Redcliffe Airport,-15.472000122099999,167.835006714,NVSR,RCL,
32201,AU-RDA,small_airport,Rockhampton Downs Airport,-18.95330047607422,135.2010040283203,,RDA,
32202,GOSR,small_airport,Richard Toll Airport,16.437816,-15.656376,GOSR,RDT,
32203,SOOR,small_airport,Régina Airport,4.31339,-52.132745,SOOR,REI,
32204,FEGR,small_airport,Rafaï Airport,4.988609790802002,23.927799224853516,FEGR,RFA,
32205,BIRG,small_airport,Raufarhöfn Airport,66.40640258789062,-15.918299674987793,BIRG,RFN,
32206,VEBG,small_airport,Balurghat Airport,25.261699676513672,88.79560089111328,VEBG,RGH,
32207,BIRE,small_airport,Reykhólar Airport,65.45262908935547,-22.20611572265625,BIRE,RHA,
32208,HRYU,small_airport,Ruhengeri Airport,-1.496873,29.631343,HRYU,RHG,
32209,VNRC,small_airport,Ramechhap Airport,27.393999099731445,86.0614013671875,VNRC,RHP,
32210,MRCR,small_airport,Playa Samara/Carrillo Airport,9.8705101013184,-85.481399536133,MRCR,PLD,
32211,AGRC,small_airport,Ringi Cove Airport,-8.12639045715332,157.14300537109375,AGRC,RIN,
32213,VNRB,small_airport,Rajbiraj Airport,26.510066,86.733902,VNRB,RJB,
32215,IN-RJI,small_airport,Rajouri Airport,33.377899169921875,74.31520080566406,,RJI,
32217,OOBR,small_airport,Buraimi Airport,24.241626,55.783674,OOBR,RMB,
32218,MH-RNP,small_airport,Rongelap Island Airport,11.1572,166.886993,,RNP,
32219,WBKR,small_airport,Ranau Airport,5.949999809265137,116.66699981689453,WBKR,RNU,
32233,NFNR,small_airport,Rotuma Airport,-12.482500076293945,177.0709991455078,NFNR,RTA,
32234,HUAR,medium_airport,Arua Airport,3.049152,30.911714,HUAR,RUA,
32235,ZSRG,medium_airport,Rugao Air Base,32.25788497924805,120.50165557861328,ZSRG,RUG,
32236,VNRK,small_airport,Rukum Chaurjahari Airport,28.627001,82.194021,VNCJ,RUK,
32237,VNRT,small_airport,Rumjatar Airport,27.303499221801758,86.55039978027344,VNRT,RUM,
32238,AGGU,small_airport,Marau Airport,-9.861669540409999,160.824996948,AGGU,RUS,
32240,SURV,small_airport,Presidente General Don Oscar D. Gestido International Airport,-30.974599838256836,-55.476200103759766,SURV,RVY,
32241,UUBK,medium_airport,Staroselye Airport,58.10419845581055,38.92940139770508,UUBK,RYB,
32242,UUWR,small_airport,Turlatovo Airport,54.55590057373047,39.855201721191406,UUWR,RZN,
32245,TNCS,small_airport,Juancho E. Yrausquin Airport,17.645000457763672,-63.220001220703125,TNCS,SAB,
32246,BIKR,small_airport,Sauðárkrókur Airport,65.73169708249999,-19.572799682599996,BIKR,SAK,
32249,TFFJ,medium_airport,Saint Barthélemy - Rémy de Haenen Airport,17.9044,-62.843601,TFFJ,SBH,
32250,GUSB,small_airport,Sambailo Airport,12.575315,-13.363349,GUSB,SBI,
32251,OPSB,small_airport,Sibi Airport,29.571199417114258,67.847900390625,OPSB,SBQ,
32252,YSII,small_airport,Saibai Island Airport,-9.378330230710002,142.625,YSII,SBR,
32274,MX-SCX,small_airport,Salina Cruz Naval Air Station,16.212600708,-95.20159912110002,MMSZ,SCX,MM57
32275,AGGL,small_airport,Santa Cruz/Graciosa Bay/Luova Airport,-10.72029972076416,165.7949981689453,AGGL,SCZ,
32277,SENL,small_airport,Nueva Loja Airport,0.0930560007691,-76.86750030520001,SENL,LGQ,
32280,DISG,small_airport,Seguela Airport,7.968329906463623,-6.710830211639404,DISG,SEO,
32282,WIBS,small_airport,Sungai Pakning Bengkalis Airport,1.3700000047683716,102.13999938964844,WIBS,SEQ,
32283,HTSN,small_airport,Seronera Airport,-2.45806,34.822498,HTSN,SEU,
32285,HESW,small_airport,Siwa Oasis North Airport,29.345621,25.505762,HESW,SEW,
32286,TFFC,small_airport,St-François Airport,16.25779914855957,-61.26250076293945,TFFC,SFC,
32287,GVSF,small_airport,São Filipe Airport,14.8850002289,-24.4799995422,GVSF,SFL,
32288,OASN,small_airport,Sheghnan Airport,37.497642,71.508484,OASN,SGA,
32290,OPSR,medium_airport,Mushaf Air Base,32.04859924316406,72.66500091552734,OPSR,SGI,
32291,MX-SGM,small_airport,San Ignacio Airport,27.2966,-112.938004,,SGM,SIY
32292,YSHG,small_airport,Shay Gap Airport,-20.424699783325195,120.14099884033203,YSHG,SGP,
32293,HTSO,small_airport,Songea Airport,-10.682999610900879,35.58300018310547,HTSO,SGX,
32294,ET-SHC,small_airport,Shire Inda Selassie Airport,14.078100204467773,38.272499084472656,,SHC,
32297,HTSY,small_airport,Shinyanga Airport,-3.6093,33.5035,HTSY,SHY,
32298,FXSS,small_airport,Seshutes Airport,-29.26759910583496,28.55229949951172,FXSS,SHZ,
32299,ZLSN,medium_airport,Xi'an Xiguan Airport,34.376701,109.120003,ZLSN,SIA,
32300,FCBS,small_airport,Sibiti Airport,-3.683000087738037,13.350000381469727,FCBS,SIB,
32301,VNDT,small_airport,Silgadi Doti Airport,29.263099670410156,80.93599700927734,VNDT,SIH,
32302,SPJN,small_airport,San Juan de Marcona Airport,-15.352499961853027,-75.13719940185547,SPJN,SJA,
32304,FLSS,small_airport,Sesheke Airport,-17.47632,24.306089,FLSS,SJQ,
32305,SJTC,medium_airport,Bauru/Arealva–Moussa Nakhal Tobias State Airport,-22.160755,-49.070325,SBAE,JTC,SP0010
32311,VNSK,small_airport,Surkhet Airport,28.586,81.636002,VNSK,SKH,
32314,SKNQ,small_airport,Reyes Murillo Airport,5.6964,-77.2806,SKNQ,NQU,NQU
32317,FXSK,small_airport,Sekakes Airport,-30.03890037536621,28.37030029296875,FXSK,SKQ,
32318,SKSA,small_airport,Los Colonizadores Airport,6.951868,-71.857179,SKSA,RVE,SRV
32321,SLAG,small_airport,Monteagudo Airport,-19.82699966430664,-63.96099853515625,SLAG,MHW,
32323,NVSC,small_airport,Sola Airport,-13.8516998291,167.537002563,NVSC,SLH,
32325,MBSY,small_airport,Salt Cay Airport,21.333000183099998,-71.1999969482,MBSY,SLX,
32326,SCSB,small_airport,Franco Bianco Airport,-52.736698150634766,-69.33360290527344,SCSB,SMB,
32330,WBKA,small_airport,Semporna Airport,4.449999809265137,118.58300018310547,WBKA,SMM,
32332,GOTS,small_airport,Simenti Airport,13.046799659729004,-13.29539966583252,GOTS,SMY,
32335,GLGE,small_airport,Greenville/Sinoe Airport,5.032124,-9.064236,GLGE,SNI,
32336,MUSJ,medium_airport,San Julian Air Base,22.095300674438477,-84.1520004272461,MUSJ,SNJ,
32342,CO-SNT,small_airport,Las Cruces Airport,7.38322,-73.505402,,SNT,
32344,FCOS,small_airport,Souanke Airport,2.066999912261963,14.133000373840332,FCOS,SOE,
32352,WBKO,small_airport,Sepulot Airport,4.732999801635742,116.46700286865234,WBKO,SPE,
32357,SPIZ,small_airport,Uchiza Airport,-8.467000007629395,-76.3499984741211,SPIZ,UCZ,
32359,SPLN,small_airport,San Nicolas Airport,-6.39231014251709,-77.5011978149414,SPLN,RIM,
32370,BZ-SPR,medium_airport,John Greif II Airport,17.9139,-87.9711,MZSP,SPR,
32382,VVNS,small_airport,Na-San Airport,21.216999053955078,104.03299713134766,VVNS,SQH,
32383,FTTA,small_airport,Sarh Airport,9.14444,18.374399,FTTA,SRH,
32384,AU-SSK,small_airport,Sturt Creek Airport,-19.166400909423828,128.1739959716797,,SSK,
32389,WART,small_airport,Trunojoyo Airport,-7.0242,113.89023,WART,SUP,TRJ
32391,SESC,small_airport,Sucua Airport,-2.4830000400543213,-78.16699981689453,SESC,SUQ,
32392,HTSU,small_airport,Sumbawanga Airport,-7.948889,31.610278,HTSU,SUT,
32397,NFNS,small_airport,Savusavu Airport,-16.803394,179.340587,NFNS,SVU,
32400,ZGOW,medium_airport,Jieyang Chaoshan International Airport,23.552,116.5033,ZGOW,SWA,
32401,AU-SWB,small_airport,Shaw River Airport,-21.510299682617188,119.36199951171875,,SWB,
32404,WMBA,small_airport,Sitiawan Airport,4.2222,100.6993,WMBA,SWY,
32405,FLSN,small_airport,Senanga Airport,-16.113,23.2982,FLSN,SXG,
32406,ZWSS,medium_airport,Shanshan Airport,42.91170120239258,90.24749755859375,ZWSS,SXJ,
32408,WBKH,small_airport,Sahabat [Sahabat 16] Airport,5.087779998779297,119.09400177001953,WBKH,SXS,
32409,HASD,small_airport,Soddu Airport,6.816999912261963,37.75,HASD,SXU,
32413,OYSH,small_airport,Sadah Airport,16.967542,43.728103,OYSH,SYE,
32415,BIST,small_airport,Stykkishólmur Airport,65.05809783935547,-22.794200897216797,BIST,SYK,
32417,ZPSM,small_airport,Pu'er Simao Airport,22.793301,100.959,ZPSM,SYM,
32420,ZSSZ,medium_airport,Suzhou Guangfu Airport,31.2631,120.401001,ZSSZ,SZV,
32421,YTAR,small_airport,Tarcoola Airport,-30.7033004761,134.583999634,YTAR,TAQ,
32423,SUTB,small_airport,Tacuarembo Airport,-31.749001,-55.925801,SUTB,TAW,
32424,WAPT,small_airport,Taliabu Island Airport,-1.6426299810409546,124.55899810791016,WAPT,TAX,
32425,AYTB,small_airport,Tabubil Airport,-5.27861,141.225998,AYTB,TBG,
32426,HTTB,small_airport,Tabora Airport,-5.076389789581299,32.83330154418945,HTTB,TBO,
32427,UUOT,medium_airport,Donskoye Airport,52.806098937988,41.482799530029,UUOT,TBW,
32428,FOOT,small_airport,Tchibanga Airport,-2.8499999046325684,11.017000198364258,FOOT,TCH,
32429,SKTD,small_airport,Trinidad Airport,5.43278,-71.6625,SKTD,TDA,TDA
32430,HDTJ,small_airport,Tadjoura Airport,11.787037,42.917376,HDTJ,TDJ,
32431,FMSN,small_airport,Samangoky Airport,-21.700000762939453,43.733001708984375,FMSN,TDV,
32432,DFET,small_airport,Tenkodogo Airport,11.800000190734863,-0.367000013589859,DFET,TEG,
32433,IN-TEI,small_airport,Tezu Airport,27.9412002563,96.1343994141,VETJ,TEI,
32434,WBKE,small_airport,Telupid Airport,5.628610134124756,117.1259994506836,WBKE,TEL,
32435,HHTS,small_airport,Tessenei Airport,15.104322,36.681711,HHTS,TES,
32436,BITE,small_airport,Þingeyri Airport,65.87030029296875,-23.559999465942383,BITE,TEY,
32437,NVST,small_airport,Tongoa Airport,-16.8910999298,168.550994873,NVST,TGH,
32438,SPGM,small_airport,Tingo Maria Airport,-9.133000373840332,-75.94999694824219,SPGM,TGI,
32439,NWWA,medium_airport,Tiga Airport,-21.096099853515625,167.8040008544922,NWWA,TGJ,
32440,ZBTL,medium_airport,Tongliao Airport,43.556702,122.199997,ZBTL,TGO,
32441,MZ-TGS,small_airport,Chokwé Airport,-24.520599365234375,32.965301513671875,,TGS,
32442,FXTA,small_airport,Thaba-Tseka Airport,-29.52280044555664,28.615800857543945,FXTA,THB,
32443,GLTN,small_airport,Tchien Airport,6.04565,-8.138723,GLTN,THC,
32444,GQNC,small_airport,Tichitt Airport,18.450000762939453,-9.517000198364258,GQNC,THI,
32445,VLTK,small_airport,Thakhek Airport,17.399999618530273,104.80000305175781,VLTK,THK,
32446,GQNT,small_airport,Tamchakett Airport,17.23157,-10.77923,GQNT,THT,
32447,MH-TIC,small_airport,Tinak Airport,7.13332986831665,171.91700744628906,,TIC,N18
32448,HATP,small_airport,Tippi Airport,7.2024,35.415,HATP,TIE,
32449,OATN,small_airport,Tarinkot Airport,32.604198,65.865799,OATN,TII,
32450,VYHN,small_airport,Tilin Airport,21.700000762939453,94.0999984741211,VYHN,TIO,
